matched_fragments,fragment_SMILES,length_of_fragment,matched_molecules,number_of_matched_molecules,fragment_scores,full_molecule_scores,average_molecule_score
9201,NC(=O)C1=CC=C(Cl)C(Cl)=C1,11,"[0, 12, 23, 28, 67, 68, 69, 138, 204, 210, 437, 533, 537, 637, 648, 701, 1186, 1560, 1639, 1642, 1659, 1660, 1661, 1667, 1832, 1929, 1932, 1935, 1943, 1949, 1954, 1956, 1957, 1966, 1974, 1976, 1977, 1978, 1981, 2028, 2035, 2042, 2048, 2051, 2057, 2072, 2085, 2095, 2114, 2115, 2120, 2137, 2139, 2142, 2143, 2144, 2146, 2147, 2171, 2174, 2182, 2227, 2347, 2361, 2368, 2462, 2496, 2503, 2506, 2514, 2516, 2520, 2529, 2534, 2566, 2592, 2622, 2656, 2661, 2665, 2717, 2726, 2727, 2798, 2806, 2815, 2817, 2822, 2825, 2869, 2906, 2989, 3002, 3007, 3015, 3031, 3035, 3056, 3060, 3061, 3090, 3162, 3181, 3187, 3301, 3353, 3419, 3559, 3610, 3621, 3729, 3769, 3884, 4062, 4087, 4111, 4264, 4266, 4572, 4592, 4594, 4618, 4629, 4632, 4634, 4654, 4669, 4675, 4709, 4721, 4726, 4913, 5162, 5168, 5234, 5241, 5254, 5445, 5496, 5596, 5605, 5635, 5636, 5637, 5638, 5639, 5640, 5643, 5648, 5655, 5787, 5830, 5905, 5913, 5923, 5924, 5970, 6022, 6052, 6116, 6153, 6206, 6271, 6332, 6333, 6382, 6389, 6390, 6391, 6416, 6422, 6572, 6580, 6586, 6593, 6608, 6634, 6696, 6722, 6763, 6764, 6767, 6770, 6775, 6913, 6975, 6996, 7031, 7120, 7129, 7204, 7231, 7399, 7577, 7578, 7579, 7607, 7613, 7637, 8071, 8072, 8354, 8359, 8407, 8414, 8491, 8522, 8523, 8524, 8525, 8526, 8527, 8528, 8529, 8530, 8531, 8532, 8533, 8534, 8535, 8536, 8537, 8538, 8539, 8540, 8541, 8542, 8543, 8544, 8545, 8546, 8547, 8548, 8549, 8550, 8551, 8590, 8680, 8684, 8823, 9102, 9104, 9105, 9106, 9107, 9108, 9109, 9110, 9111, 9143, 9647, 9771, 9772, 9782, 9783, 9784, 9789, 9799, 9802, 10356, 10434, 10773, 10841, 10857, 10859, 10940, 10962, 11039, 11055, 11128, 11538, 11741, 11743, 11744, 11745, 11746, 11776, 11802, 11803, 11804, 11806, 11809, 11811, 11812, 11814, 11816, 11817, 11819, 11822, 11825, 11826, 11827, 11829, 11830, 11841, 11843, 11855, 11875, 11880, 11885, 11894, 11919, 11921, 11933, 11936, 11955, 11963, 11968, 11977, 11979, 12036, 12037, 12038, 12050, 12056, 12074, 12092, 12097, 12145, 12146, 12147, 12148, 12154, 12183, 12201, 12206, 12224, 12245, 12266, 12268, 12275, 12276, 12283, 12293, 12302, 12305, 12320, 12325, 12339, 12383, 12388, 12464, 12465, 12485, 12599, 13767, 13785, 13995, 14219, 14220, 14298, 14932, 14934, 15438, 15440, 15553, 15559, 15626, 15750, 15820, 15954, 16300, 16305, 16316, 16425, 16472, 16484, 16488, 16500, 16547, 16550, 17097, 17260, 17363, 17365, 17366, 17383, 17551, 17687, 17688, 17718, 17735, 17736, 17737, 17754, 17784, 17786, 17849, 17952, 18031, 18093, 18177, 18186, 18226, 18312, 18321, 18533, 18545, 18557, 18558, 18559, 18560, 18609, 18633, 18641, 18644, 18652, 18658, 18741, 18801, 18807, 18959, 19043, 19130, 19139, 19276, 19281, 19285, 19289, 19308, 19312, 19373, 19401, 19464, 19473, 19501, 20073, 20183, 20194, 20195, 20228, 20480, 20950, 21358, 21368, 23086, 23103, 23716, 23805, 23806, 23837, 23840, 23848, 23963, 23996, 23997, 24042, 24043, 24044, 24045, 24047, 24054, 24093, 24159, 24160, 24161, 24162, 24170, 24179, 24187, 24194, 24195, 24196, 24198, 24199, 24317, 24431]",467,0.2623834887146949,"[0.4356036937236786, 0.5937710893154144, 0.4798622861504554, 0.4353739945590496, 0.4516422635316848, 0.4588483560085297, 0.7019818139076233, 0.4278849172592163, 0.5911855828762055, 0.6050253742933274, 0.6636801552772522, 0.4163397771120071, 0.5676283067464829, 0.4804392060637474, 0.4218384462594986, 0.4308538934588432, 0.4879303577575774, 0.5114451199769974, 0.4391163223981857, 0.456759330034256, 0.557271882891655, 0.7019818127155304, 0.6059143477678299, 0.4203197079896927, 0.4430080181360245, 0.6246965807676316, 0.4368545398116111, 0.5928491225838661, 0.490372838973999, 0.4913638722896576, 0.700140153169632, 0.447097078859806, 0.4118537119030952, 0.4613153555989265, 0.4254769855737686, 0.4749186522513628, 0.5573799180984497, 0.5764802861213684, 0.4944842106103897, 0.4324956494569778, 0.4762055844068527, 0.479163529574871, 0.42415870398283, 0.537502906024456, 0.5072369328141213, 0.4720512354373932, 0.4062962234020233, 0.4471329818665981, 0.5360999512672424, 0.4604407346248627, 0.5131969863176346, 0.4787530094385147, 0.4110764929652214, 0.4247445729374886, 0.4798722785711288, 0.5167506140470505, 0.4329927197098732, 0.5181482523679733, 0.5604735776782036, 0.5268782410025596, 0.4232643863558769, 0.4771214823424816, 0.4442287990450859, 0.4775186431407928, 0.4223545241355896, 0.4206090459227562, 0.4565562701225281, 0.4073504024744034, 0.5531784301996231, 0.493268274962902, 0.4034936062991619, 0.4061257794499397, 0.6004117745161056, 0.5055852910876274, 0.4798473586142063, 0.4734205651283264, 0.5425237041711807, 0.4731433039903641, 0.4770610810816288, 0.4372640511393547, 0.5054066520929337, 0.4538135755062103, 0.4732942189276218, 0.4587286618351936, 0.6161367702484131, 0.442217610180378, 0.6420834028720855, 0.6351908093690872, 0.5947083109617233, 0.4156026035547256, 0.494118355512619, 0.4299354979395866, 0.4410655656456947, 0.4395724573731422, 0.6266223311424255, 0.4654971221089363, 0.4509709003567695, 0.4304956343770027, 0.5159047341346741, 0.4879800063371658, 0.4494446182250977, 0.461894751638174, 0.6409758448600769, 0.4895354068279266, 0.5138972944021225, 0.4514220224320888, 0.5223071894049645, 0.5807794433832169, 0.475523846745491, 0.6690141469240188, 0.4902369052171707, 0.6613398045301437, 0.4387921813130379, 0.7196444869041443, 0.4102432894706726, 0.4205143582820892, 0.4284017123281955, 0.5204562044143677, 0.4387921777367591, 0.505406648516655, 0.4458364243805408, 0.5688646447658539, 0.4203197109699249, 0.730030557513237, 0.4009166893362998, 0.4304956302046775, 0.5617878091335297, 0.5750355386734008, 0.4578383454680443, 0.4731433039903641, 0.4299354955554008, 0.5928491213917733, 0.7019818150997161, 0.537502900660038, 0.469044000506401, 0.430853890478611, 0.4163397747278213, 0.45164225846529, 0.4291187207400799, 0.4749186510592699, 0.4915435659885406, 0.4611516644060611, 0.5746315431594848, 0.5285552164912224, 0.6564213854074478, 0.5683382892608643, 0.5010122147202491, 0.4500333487987518, 0.4103799653053284, 0.4546129584312439, 0.47018479347229, 0.5807794454693794, 0.5425236994028091, 0.536099950671196, 0.4587286639213562, 0.6161367636919022, 0.4205143627524376, 0.4391163206100464, 0.4061257821321487, 0.4102432909607887, 0.5114451175928116, 0.4567593306303024, 0.4430080145597458, 0.5764802849292755, 0.4944842094182968, 0.5131969863176346, 0.4787530070543289, 0.4247445714473724, 0.4329927238821983, 0.5268782451748848, 0.4232643917202949, 0.4565562731027603, 0.4073504015803337, 0.5531784278154374, 0.4932682767510414, 0.6004117774963379, 0.4734205609560012, 0.4732942225039005, 0.5460073781013489, 0.4422176137566566, 0.6420834028720855, 0.6351908081769944, 0.5947083097696304, 0.4019494560360908, 0.6409758448600769, 0.5138972967863082, 0.4514220240712165, 0.5223071882128716, 0.475523846745491, 0.6690141481161117, 0.4902369046211243, 0.6613398104906082, 0.7196444869041443, 0.5064686244726181, 0.7496208876371384, 0.4882177537679672, 0.5537354916334152, 0.4861414310336113, 0.5693589049577713, 0.4152615329623222, 0.4246535730361938, 0.425882248878479, 0.4595762068033218, 0.4817629665136337, 0.4798473590612411, 0.4234688144922256, 0.4237694452702999, 0.5357720392942429, 0.5769216486811638, 0.5251885834336281, 0.585022851228714, 0.5593807992339134, 0.5060211682319641, 0.562971179485321, 0.610424416065216, 0.5670300906896591, 0.5730326455831528, 0.4549748283624649, 0.4757931852340698, 0.539716300368309, 0.4963201563060284, 0.4030771917104721, 0.4875463488698006, 0.6231897938251495, 0.47426229596138, 0.4938021036982536, 0.497433006465435, 0.4074002699553966, 0.4055534499883652, 0.5506059753894806, 0.5636259526014328, 0.7441006010770798, 0.7292072659730912, 0.5311669147014618, 0.4435069307684898, 0.4353797623515129, 0.5618006202578545, 0.4604407346248627, 0.6955591487884522, 0.433051047027111, 0.5127387914061546, 0.4909428235888481, 0.4382583120465279, 0.4682046377658844, 0.4709782201051712, 0.4302909004688263, 0.6118966972827912, 0.4586672937870025, 0.4671898640692234, 0.5192726242542267, 0.5192027741670608, 0.5950223052501679, 0.4528845673799515, 0.6548134976625443, 0.420609041750431, 0.4687781381607055, 0.4770610789954662, 0.7001401567459107, 0.5399917387962341, 0.4324956482648849, 0.6581358671188354, 0.4924692398309707, 0.457221967279911, 0.4230681523680687, 0.4693355751037598, 0.4047138994932174, 0.4576554358005523, 0.5493247592449189, 0.4613153550028801, 0.6245514538884163, 0.4360365310311317, 0.5438376542925835, 0.4156219178438187, 0.4169183737039566, 0.4470970806479454, 0.5316823941469192, 0.5805162280797959, 0.4368545365333557, 0.4118537107110023, 0.4913638722896576, 0.4880889856815338, 0.4947104647755623, 0.4883022981882095, 0.6137473443150521, 0.5435917362570762, 0.5572718864679337, 0.6059143525362015, 0.4588483542203903, 0.54140216127038, 0.684106571674347, 0.5249081888794899, 0.6246965819597244, 0.411076491177082, 0.5167506113648415, 0.472051236629486, 0.4392705696821213, 0.4471329833567142, 0.7309340906143188, 0.4189450138807297, 0.4062962234020233, 0.6120857882499695, 0.4781082034111023, 0.5729869633913041, 0.4494446191191673, 0.4762055820226669, 0.6241568005084992, 0.4416413831710815, 0.444228800535202, 0.4775186437368393, 0.4223545223474502, 0.5072369334101677, 0.4241587027907371, 0.4451408651471138, 0.4660332500934601, 0.4156026029586792, 0.4558180740475654, 0.5657694679498673, 0.5015138202905655, 0.4372640493512154, 0.4034936068952083, 0.5604735764861107, 0.5210867585241794, 0.4538135731220245, 0.4856798303127289, 0.4395724609494209, 0.4499755236506462, 0.4509708985686302, 0.4206360863149166, 0.480882364064455, 0.6266223311424255, 0.5055852881073952, 0.4879800021648407, 0.4121964481472969, 0.5159047323465348, 0.4654971231520176, 0.4410655698180198, 0.707353367805481, 0.6340550231933594, 0.658843794465065, 0.489535407423973, 0.4941183543205261, 0.4632715025544167, 0.55023790538311, 0.526666434109211, 0.4664656800031662, 0.5204562032222748, 0.4284017114341259, 0.5215694010257721, 0.5716566926240921, 0.5403370869159698, 0.4213069939613342, 0.4173635666072368, 0.532646915614605, 0.4160066825151443, 0.464052671790123, 0.4798722791671753, 0.4618947477638721, 0.400444365888834, 0.4963461342453956, 0.4446382513642311, 0.4642688351869583, 0.4646369430422783, 0.558405727148056, 0.5386243504285813, 0.4710751524567604, 0.4306314432621002, 0.5160116165876388, 0.4333096152544021, 0.4130689457058906, 0.5205627274513245, 0.51628921687603, 0.4769379130005836, 0.4719626772403717, 0.5537025356292724, 0.5765368697047234, 0.4149282273650169, 0.5036087858676911, 0.6340736877918244, 0.4507231974601746, 0.4138745030760765, 0.5401865673065186, 0.4421063131093979, 0.4840756261348724, 0.4836301654577255, 0.665015811920166, 0.4965951883792877, 0.4151458764076233, 0.441260672211647, 0.442453952729702, 0.5001251763105392, 0.6142725616693496, 0.5984288072586059, 0.5925243145227432, 0.5299092322587967, 0.7222034859657288, 0.7286781734228134, 0.4626719617843628, 0.5559987723827362, 0.4260230585932731, 0.6010787534713745, 0.6347197717428208, 0.5258494365215302, 0.4031769644469022, 0.435603691637516, 0.5360452115535737, 0.5937710916996002, 0.4798622831702232, 0.4353739936649799, 0.4278849172592163, 0.5911855834722519, 0.6050253766775131, 0.6636801546812058, 0.5676283103227615, 0.4804392099380493, 0.4218384513258934, 0.5620732933282853, 0.4019472730159759, 0.5881549447774888, 0.518967524766922, 0.6315752059221268, 0.6442862719297409, 0.5181482505798339, 0.4330676881596446, 0.5136894950270653, 0.4036400827765465, 0.4137519328296185, 0.5573799192905426, 0.7644843035936355, 0.4399674868583679, 0.4391391476988792, 0.5247530624270439, 0.4440753841400146, 0.4724070165090961, 0.4467496722191572, 0.4820785804092884, 0.4535986796021461, 0.6014602589607239, 0.4094546201825142, 0.4074733035266399, 0.4891704156994819, 0.4542811661958694, 0.4432432386279106, 0.6115465176105499, 0.514574806690216, 0.4133979901671409, 0.41089050963521, 0.5262716120481491, 0.4668991948664188, 0.421595998853445, 0.4169235514104366, 0.6312593615055084, 0.4389268198609352, 0.5174707835912704, 0.4412612301111221, 0.5568418604135513, 0.4618993511795997, 0.4477955719828606, 0.471008303463459, 0.4461172702908516, 0.4383329057693481, 0.499070750772953, 0.4510622864961624, 0.5767579156160355, 0.463410932123661, 0.4851031133532524, 0.5211291390657425, 0.4189549914002418]",0.5028739225395766
10798,CNC1=CC=C(F)C(Cl)=C1,10,"[25, 26, 159, 162, 180, 621, 789, 1850, 1873, 1875, 1877, 1881, 1897, 1901, 2754, 2847, 2855, 2865, 3038, 3068, 3502, 3557, 3626, 3665, 3783, 3833, 3842, 3865, 3932, 3945, 3994, 4269, 4392, 4396, 4431, 4604, 4605, 4606, 4630, 4701, 5958, 6114, 6278, 6293, 6295, 6297, 6299, 6310, 6717, 6799, 6804, 6808, 7243, 7274, 7280, 7297, 7339, 7346, 7360, 7374, 7415, 8063, 8099, 8346, 8730, 8783, 8873, 8980, 9254, 9554, 10150, 10153, 10162, 10186, 10190, 10200, 10207, 10217, 10229, 10264, 10271, 10327, 10840, 10846, 10878, 10891, 10916, 10953, 10964, 10971, 10981, 11113, 11153, 11580, 11583, 11585, 11857, 12032, 12113, 12123, 12304, 12319, 12406, 12438, 12439, 12440, 12441, 12645, 12646, 12674, 13104, 13105, 13106, 13107, 13108, 13109, 13110, 13126, 13146, 13149, 13150, 13254, 13330, 13614, 14144, 14206, 14217, 14319, 14322, 14325, 14380, 14870, 15040, 15112, 15291, 15304, 15305, 15830, 16448, 16470, 16552, 16553, 16606, 16653, 16662, 16685, 17109, 17167, 17168, 17171, 18654, 18655, 18777, 19118, 19267, 19285, 19989, 19992, 20002, 20070, 20320, 20343, 20344, 20587, 20620, 20684, 21067, 21068, 21580, 21619, 22014, 22018, 22024, 22029, 22033, 22656, 22941, 23176, 23201, 23325, 23326, 23333, 23356, 23365, 23366, 23367, 23617, 23851, 24393, 24395, 24405, 24529, 24533, 24534, 24539, 24572, 24659, 24660, 24703, 24708, 24727, 24728, 24932, 24942, 24951, 24952, 24954, 25006]",208,0.2610926619172096,"[0.5087220023572445, 0.4219947123527527, 0.4802468192577362, 0.4994816136360168, 0.5270452889800071, 0.4503466570377349, 0.5851235947012902, 0.5089774298667907, 0.408605215549469, 0.4727224010229111, 0.6859194546937942, 0.4652958023548126, 0.4307478627562522, 0.4219080674648285, 0.4748953038454055, 0.53400959700346, 0.6040002113580704, 0.4100776533782482, 0.4970813331007957, 0.5506812852621078, 0.5360528329014778, 0.4226883882284164, 0.4524389410018921, 0.6581386286020279, 0.4369981977343559, 0.4494911713898182, 0.4522778129577636, 0.408157487809658, 0.4258872333168984, 0.4474538958072662, 0.4822728312015533, 0.4072634914517403, 0.430605388879776, 0.4451299920678139, 0.4007825249433517, 0.5955954140424728, 0.4226883855462074, 0.5360528346896172, 0.4714632776379585, 0.6644016253948212, 0.5516791939735413, 0.494976618885994, 0.5089774265885353, 0.408605215549469, 0.4727224010229111, 0.6859194487333298, 0.4652958023548126, 0.4219080674648285, 0.4748953089118004, 0.5340095975995064, 0.6040002125501632, 0.4100776509940624, 0.4369981953501701, 0.4494911752641201, 0.452277812063694, 0.4081574872136116, 0.4258872309327126, 0.4474538958072662, 0.4864869916439056, 0.4822728359699249, 0.4794016927480697, 0.4526028391718864, 0.418326164484024, 0.4079703202843666, 0.4609808555245399, 0.45583715736866, 0.4040444096922874, 0.6470576804876328, 0.4743258885294199, 0.495335057079792, 0.5386492091417313, 0.5526871645450592, 0.5580622673034668, 0.5252758693695069, 0.5304275441169739, 0.4918737071752548, 0.5388254195451736, 0.63161108314991, 0.6839906686544418, 0.5730213105678559, 0.539622174501419, 0.4524389401078224, 0.4651649051904678, 0.4777326449751854, 0.4743425041437149, 0.6340216666460037, 0.5683749151229859, 0.4264881747961044, 0.5077041494846344, 0.4954642558097839, 0.4459821084141731, 0.4868156689405441, 0.4993407420814037, 0.5366132235527039, 0.6581386291980743, 0.5260584551095963, 0.4783238279819488, 0.4717645409703255, 0.4971102088689804, 0.4615778258442878, 0.5506812828779221, 0.4970813301205635, 0.5930465143918991, 0.4299477136135101, 0.515960254073143, 0.4853086000680923, 0.4592783600091934, 0.425744871199131, 0.4186481745541096, 0.4084055408835411, 0.6313009965419769, 0.5560394901037217, 0.6370246070623398, 0.4923049709200859, 0.4788457483053207, 0.6216437101364136, 0.6211048176884651, 0.6099908715486526, 0.5544742840528488, 0.4141426029801369, 0.5094436925649642, 0.4025293543934822, 0.5229545778036118, 0.4080229733511805, 0.67768519282341, 0.4317625653743744, 0.4762721872329712, 0.610306646823883, 0.6230913972854615, 0.4030169770121574, 0.408127052038908, 0.4660529766231775, 0.4260761004686355, 0.6039487248659134, 0.4073453640937805, 0.4404604879021644, 0.4396608081459999, 0.4076179537177086, 0.5047037360072136, 0.6377080652117729, 0.6854133313894272, 0.4395866110920906, 0.4395789986848831, 0.4802468168735504, 0.4072634923458099, 0.404888124242425, 0.6503169691562652, 0.4383812654018402, 0.4732255798578262, 0.4899101263284683, 0.5087219956517219, 0.4219947108626365, 0.5270452889800071, 0.4503466570377349, 0.5851235899329186, 0.5881549447774888, 0.4356365993618965, 0.5195221284031868, 0.5794978594779968, 0.4307478627562522, 0.4578800976276397, 0.5727429822087288, 0.532837099134922, 0.6680599159002304, 0.6753834044933319, 0.7166295456886291, 0.4077139160782099, 0.4681497476994991, 0.4156688895821571, 0.5470697158575057, 0.43798868060112, 0.4271001815795898, 0.4448664948344231, 0.4568905615806579, 0.4204986211657524, 0.4213961689174175, 0.509739771783352, 0.6291768676042557, 0.6172361248731613, 0.490068010687828, 0.4608320558071136, 0.4695678144693375, 0.5146820288896561, 0.4781459899246693, 0.4180811497569084, 0.404112705886364, 0.473405476808548, 0.4002718125283718, 0.4306053876876831, 0.4007825234532356, 0.4451299911737442, 0.4978609582781791, 0.5127479374408722, 0.4502982753515243, 0.4923721078038215, 0.4236675822734833, 0.4767214864492416, 0.48406289935112, 0.4748251733183861, 0.4874999630451202, 0.4356566774845123, 0.4561746194958687, 0.5030044347047806, 0.4312088364362716, 0.4102030292153358, 0.4512211954593658, 0.4866092330217361, 0.456694968342781]",0.4944043689441437
